id,price,sale_yr,sale_month,sale_day,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
3585900495,1250000,2014,11,10,3,2.500000,3670,18505,1,0,4,3,10,2530,1140,1983,0,98177,47.758800,-122.376000,2920,20000
898000220,262500,2014,10,1,3,1.500000,1610,10291,1,0,0,4,7,1610,0,1961,0,98022,47.202500,-121.999000,1410,7729
3388000040,260000,2014,8,19,5,1.000000,1600,7350,1,0,0,5,7,1600,0,1962,0,98031,47.394300,-122.196000,1600,7725
4139440460,751305,2014,11,18,4,2.500000,2660,8469,2,0,0,3,10,2660,0,1994,0,98006,47.552900,-122.120000,2920,10697
475000750,477000,2014,9,25,3,2.000000,1750,4990,1,0,0,3,7,950,800,1916,0,98107,47.666700,-122.361000,1700,5000
6738700075,755000,2014,6,26,4,2.750000,2880,4000,1,0,0,3,9,2100,780,1912,2000,98144,47.584300,-122.293000,2110,4000
5538300120,420000,2014,10,15,4,2.500000,2170,10500,1,0,0,3,7,1570,600,1962,0,98155,47.751200,-122.295000,1850,11127
3528900160,655000,2014,10,1,3,1.000000,1370,5250,1,0,0,3,7,1070,300,1939,0,98109,47.642100,-122.348000,2410,4200
1922059197,291000,2014,9,18,3,2.250000,1860,13939,1,0,0,4,7,1860,0,1961,0,98030,47.374600,-122.217000,1530,10018
1748800120,353500,2015,3,18,4,2.500000,3250,4650,2,0,0,3,8,3250,0,2007,0,98031,47.400400,-122.203000,2960,4650
2525069041,505000,2014,9,4,3,1.500000,1830,217800,1,0,0,3,7,1010,820,1981,0,98053,47.627700,-121.972000,2450,165963
6206100030,550000,2015,5,1,3,1.000000,980,10960,1,0,0,4,7,980,0,1953,0,98005,47.590800,-122.173000,2100,10960
8651520400,610750,2014,6,12,4,2.250000,2180,7297,2,0,0,3,8,2180,0,1984,0,98074,47.645900,-122.058000,2250,9781
629000615,1495000,2014,10,22,4,3.250000,3070,10375,2,0,0,3,10,2180,890,1962,2005,98004,47.586200,-122.198000,2500,11194
1781500435,260000,2014,8,20,3,1.750000,1580,7344,1,0,0,5,7,1580,0,1911,0,98126,47.525600,-122.380000,1580,6207
2071700010,340000,2014,11,19,3,2.250000,2580,7434,1,0,0,3,7,1630,950,1963,0,98133,47.744600,-122.332000,1920,7737
9286100250,500000,2015,3,19,3,2.500000,1670,2575,2,0,0,3,8,1670,0,2000,0,98027,47.531000,-122.047000,1670,2897
5457300703,707500,2015,3,20,3,1.000000,1500,2555,2,0,2,3,7,1500,0,1910,0,98109,47.627000,-122.353000,1820,2555
1438000110,580135,2014,6,3,4,2.500000,3150,5886,2,0,0,3,8,3150,0,2014,0,98059,47.478700,-122.122000,2650,5886
2770602135,607500,2014,5,14,5,1.750000,2220,6000,1,0,0,3,7,1420,800,1923,0,98199,47.648000,-122.384000,1550,1715
6028000090,438000,2015,1,26,3,2.250000,2340,14279,1,0,0,3,8,1340,1000,1965,0,98006,47.571500,-122.124000,2340,13600
1102001112,802500,2015,2,13,4,2.250000,1950,7000,1,0,1,3,8,1450,500,1957,0,98118,47.542600,-122.262000,1840,6440
2521059060,490000,2015,5,1,3,2.250000,2840,107157,2,0,0,4,9,2840,0,1983,0,98092,47.284800,-122.118000,2600,215622
9433000060,814950,2014,11,18,4,2.750000,2990,6626,2,0,0,3,9,2990,0,2014,0,98052,47.710700,-122.110000,2910,5533
1775900140,400000,2014,7,9,3,2.000000,1760,6875,1,0,0,4,8,1760,0,1967,0,98072,47.740000,-122.093000,1670,13650
976000903,655000,2015,3,19,2,2.250000,1460,1851,2,0,0,3,9,1180,280,2014,0,98119,47.646100,-122.362000,1800,4269
1604601225,423500,2015,4,20,3,2.000000,1770,6000,1,0,3,3,7,1100,670,1984,0,98118,47.564400,-122.290000,1300,3000
3362401295,630000,2015,3,30,2,1.750000,1260,5300,1,0,0,4,7,840,420,1951,0,98103,47.680900,-122.348000,1280,3000
5249804655,800000,2014,10,17,4,2.250000,2010,7200,1,0,1,4,8,1010,1000,1950,0,98118,47.559100,-122.267000,2010,7200
2968801105,200000,2015,3,4,2,1.000000,950,8100,1,0,0,3,6,950,0,1955,0,98166,47.457200,-122.351000,1620,7630
7853221330,675000,2014,12,3,4,2.500000,2920,6000,2,0,4,3,9,2920,0,2004,0,98065,47.533300,-121.859000,3100,6001
3751606785,335000,2014,7,22,3,2.250000,2060,47318,1,0,2,4,8,1600,460,1976,0,98001,47.275800,-122.265000,1870,19663
1432400120,165000,2014,11,11,3,1.000000,1010,7690,1,0,0,4,6,1010,0,1958,0,98058,47.450100,-122.176000,1010,7619
98030660,815000,2015,3,11,4,2.500000,3880,7208,2,0,0,3,10,3880,0,2006,0,98075,47.584100,-121.971000,3280,7221
7660100236,375000,2015,4,16,3,2.500000,1300,1362,2,0,0,3,8,880,420,2008,0,98144,47.589300,-122.317000,1300,1251
3834000520,275000,2014,7,30,3,1.000000,1250,7654,1,0,0,3,7,1000,250,1952,0,98125,47.728900,-122.291000,1310,7350
7418700050,299000,2014,5,28,3,1.000000,1390,9624,1,0,0,4,7,1390,0,1954,0,98155,47.775800,-122.301000,1440,9624
1328330290,328000,2014,7,29,4,1.750000,1990,7194,1,0,0,4,8,1400,590,1978,0,98058,47.441700,-122.135000,1820,7400
1853200190,612000,2014,11,3,4,2.500000,2670,5974,2,0,0,3,8,2670,0,1999,0,98034,47.712200,-122.231000,2140,5729
984200590,315001,2015,3,10,3,1.750000,1500,10230,1,0,0,2,7,1500,0,1968,0,98058,47.434900,-122.168000,1770,8374
9126100550,625000,2014,5,13,3,3.500000,1810,1846,2,0,0,4,8,1440,370,2009,0,98122,47.607000,-122.305000,1480,3600
930000305,379400,2014,11,10,4,1.750000,2120,7680,1,0,0,4,7,1060,1060,1950,0,98177,47.717200,-122.361000,1530,7680
2621760350,325000,2014,10,15,4,2.500000,1850,7324,2,0,0,3,8,1850,0,1997,0,98042,47.370100,-122.107000,2100,7329
5652601140,640000,2014,10,14,4,2.750000,3150,7379,1,0,0,4,7,2430,720,1915,0,98115,47.696800,-122.300000,1990,7379
3326059238,500000,2015,5,6,4,2.250000,2050,7201,2,0,0,3,8,2050,0,1994,0,98033,47.700300,-122.165000,1970,7350
3438500192,285000,2014,9,29,3,1.000000,1120,10701,1,0,0,3,7,1120,0,1954,0,98106,47.554400,-122.358000,1130,6350
7986401305,767500,2014,12,16,2,1.750000,2210,9374,1,0,3,4,8,1560,650,1951,0,98107,47.663400,-122.359000,2140,5640
3343901188,300000,2015,3,23,3,1.000000,1320,7200,1,0,0,4,7,1320,0,1959,0,98056,47.504800,-122.190000,1720,7249
2426049180,515100,2014,10,14,3,2.500000,2074,4900,2,0,0,3,8,2074,0,1997,0,98034,47.732700,-122.233000,1840,7382
9512500380,455000,2014,10,10,3,1.750000,1270,7700,1,0,0,4,7,1270,0,1968,0,98052,47.671100,-122.148000,1510,7700
1163100070,355950,2014,12,17,4,2.500000,1960,8540,1,0,0,3,7,1220,740,1955,0,98177,47.765400,-122.359000,1910,9120
5562100325,305000,2014,11,25,2,1.000000,1000,8212,1,0,0,4,7,1000,0,1947,0,98133,47.744400,-122.341000,1620,8214
8024201210,550000,2014,9,11,3,2.250000,1360,5111,1,0,0,5,7,1360,0,1934,0,98115,47.698800,-122.313000,1900,5111
1431600180,335000,2015,4,3,5,3.000000,2660,7700,1,0,0,4,7,1670,990,1962,0,98058,47.460000,-122.174000,1610,7700
7899800120,294350,2014,8,20,3,1.000000,1410,5120,1,0,0,3,6,1210,200,1925,0,98106,47.523800,-122.355000,1330,5120
5739600427,725000,2015,3,11,3,1.750000,1630,9000,1,0,0,3,7,960,670,1955,0,98004,47.602300,-122.205000,1880,9000
2560801222,309950,2014,11,13,3,2.250000,1990,6350,2,0,0,3,7,1990,0,1967,0,98198,47.382200,-122.316000,1220,6250
6696800030,650000,2014,9,23,4,2.500000,2290,10186,2,0,0,3,8,2290,0,1985,0,98008,47.635300,-122.124000,2150,10186
6649300190,407500,2014,9,3,5,2.000000,2740,8230,1,0,0,3,7,2210,530,1962,0,98155,47.735200,-122.297000,2130,8232
6306100190,220000,2014,5,21,4,2.500000,2160,8005,2,0,0,3,7,2160,0,1993,0,98001,47.266800,-122.231000,1790,8016
1152700120,370000,2015,4,9,4,3.000000,2490,5706,2,0,0,3,9,2490,0,2005,0,98042,47.350900,-122.165000,2650,5880
9406540190,315000,2014,11,10,4,2.500000,1780,6000,2,0,0,3,9,1780,0,2000,0,98038,47.377400,-122.027000,2650,6000
5611500170,739999,2015,4,22,4,2.750000,3350,6500,2,0,0,3,10,3350,0,1999,0,98075,47.583800,-122.027000,2960,6970
2856101479,276000,2014,7,1,1,0.750000,370,1801,1,0,0,5,5,370,0,1923,0,98117,47.677800,-122.389000,1340,5000
8078050040,250000,2014,9,8,3,2.000000,1140,11161,1,0,0,4,7,1140,0,1998,0,98022,47.209000,-122.012000,1720,8587
8651400730,191000,2015,4,28,3,1.000000,840,5525,1,0,0,5,6,840,0,1969,0,98042,47.360700,-122.085000,920,5330
3330500335,325000,2015,4,22,2,1.000000,1010,6180,1,0,0,3,6,1010,0,1903,0,98118,47.553200,-122.280000,1560,6180
1175000110,506000,2014,12,2,2,1.000000,1060,3588,1,0,0,4,7,960,100,1926,0,98107,47.672100,-122.395000,1570,3741
6181420200,272000,2014,11,20,4,2.500000,2789,3960,2,0,0,3,7,2789,0,2007,0,98001,47.305900,-122.280000,2547,3960
4034900065,459900,2014,5,30,3,1.750000,2580,11000,1,0,0,4,7,1290,1290,1951,0,98006,47.564600,-122.181000,2280,17643
5093300280,1681000,2014,7,9,5,5.250000,4830,18707,2,0,1,5,9,3930,900,1952,1998,98040,47.585800,-122.247000,2880,10520
7922710450,731000,2015,3,27,5,2.500000,3670,8960,1,0,0,3,8,3670,0,1973,0,98052,47.665400,-122.142000,2340,9425
6056100370,430000,2014,11,24,3,2.250000,2020,2750,2,0,0,3,8,1680,340,2008,0,98108,47.563300,-122.297000,1720,1546
2473251180,255000,2014,12,17,3,1.000000,1180,13650,1,0,0,4,7,1180,0,1967,0,98058,47.455100,-122.154000,1460,11730
476000324,460000,2014,10,16,3,3.250000,1370,1194,3,0,0,3,8,1370,0,2005,0,98107,47.670400,-122.391000,1320,1217
1524079093,369500,2015,3,18,3,1.750000,1300,20700,1,0,0,3,7,1300,0,1962,0,98024,47.558700,-121.904000,1930,37638
3303980520,1135000,2015,4,23,4,3.250000,4130,11444,2,0,0,3,11,4130,0,2001,0,98059,47.520800,-122.150000,3720,11431
6065300570,1250000,2014,6,24,4,2.500000,3220,15600,1,0,0,5,9,1680,1540,1973,0,98006,47.569700,-122.182000,2990,15600
123059127,625000,2014,5,2,4,3.250000,2730,54014,1,0,0,3,9,1560,1170,2007,0,98059,47.513300,-122.110000,2730,111274
624069050,1565000,2015,4,7,4,3.500000,5370,323215,2,0,0,3,10,5370,0,2002,0,98075,47.600300,-122.076000,3780,9891
3575302759,365000,2014,8,6,2,1.750000,1270,7500,1,0,0,4,7,1270,0,1982,0,98074,47.618600,-122.063000,1280,7500
2523039282,250000,2014,11,21,2,1.000000,1420,21158,1,0,0,3,7,1420,0,1953,0,98166,47.459400,-122.359000,1220,8625
1872900076,979000,2014,6,20,3,1.500000,1700,14133,1,0,1,4,8,1700,0,1954,0,98004,47.616600,-122.220000,2630,17376
619000100,419000,2014,7,24,3,1.750000,2140,15030,1,0,0,4,7,1570,570,1958,0,98166,47.418100,-122.338000,2170,15030
5493110020,1950000,2015,1,16,4,2.750000,4020,18745,2,0,4,4,10,2830,1190,1989,0,98004,47.604200,-122.210000,3150,20897
9202650130,620000,2014,6,18,4,2.500000,1910,7683,2,0,0,3,8,1910,0,1987,0,98027,47.564400,-122.092000,1980,8485
7135520810,1278000,2014,7,30,4,4.000000,4390,17832,1,0,0,4,11,2430,1960,1994,0,98059,47.528300,-122.143000,3090,12369
2172000750,160000,2014,5,27,2,1.000000,1180,9350,1,0,0,3,6,1180,0,1918,0,98178,47.488900,-122.259000,1780,9306
3980300020,340000,2015,3,10,3,1.000000,670,23522,1,0,0,4,6,670,0,1968,0,98024,47.532900,-121.890000,1880,20270
3319500385,400000,2014,6,16,4,1.750000,1580,5340,1,0,0,3,7,1130,450,1947,0,98144,47.600300,-122.306000,830,980
3241600150,287000,2014,5,5,3,1.000000,1450,6000,1,0,0,4,7,1450,0,1953,0,98118,47.523800,-122.287000,1170,6464
5104520720,353500,2014,9,30,4,2.500000,1770,9239,2,0,0,3,7,1770,0,2004,0,98038,47.351200,-122.006000,2150,5450
1607100038,500000,2014,9,21,4,3.250000,2670,5001,1,0,0,3,9,1640,1030,2013,0,98108,47.566600,-122.293000,1610,5001
5462100240,196500,2014,6,25,3,1.000000,1320,9000,1,0,0,3,7,1320,0,1966,0,98001,47.346100,-122.272000,1320,9800
2163900028,350000,2015,1,28,2,1.000000,1070,2880,1,0,0,3,7,1070,0,1902,0,98102,47.626100,-122.324000,2030,2880
546000865,556000,2014,9,19,3,1.000000,1800,4005,1,0,0,4,7,1160,640,1929,0,98117,47.687600,-122.380000,1240,4005
6204000040,608000,2014,6,10,4,2.750000,2490,9714,1,0,0,4,8,1400,1090,1983,0,98011,47.749600,-122.201000,2060,15300
1025079074,510000,2014,12,2,3,2.000000,2350,266151,1,0,0,3,7,2350,0,1983,0,98014,47.660900,-121.892000,2270,222156
3959401284,440000,2014,6,26,3,1.500000,2120,6290,1,0,0,4,8,1220,900,1949,0,98108,47.565800,-122.318000,1620,5400
192300020,525000,2014,5,21,3,2.750000,2100,10362,2,0,0,3,9,1510,590,1998,0,98045,47.434700,-121.417000,2240,11842
2741100741,411715,2014,6,4,3,1.750000,1840,5101,1,0,0,5,7,1040,800,1952,0,98108,47.558500,-122.317000,1340,5000
2428100100,847093,2014,11,17,4,2.750000,2760,5670,2,0,0,3,10,2760,0,2014,0,98075,47.581900,-122.047000,2760,6600
1861100267,580000,2014,9,18,3,2.750000,1430,1521,2,0,0,3,9,1130,300,2009,0,98119,47.635300,-122.371000,1930,2700
7202430150,740000,2014,7,9,4,2.500000,3360,15091,2,0,0,3,9,3360,0,1997,0,98052,47.664900,-122.135000,1930,9936
809002030,825000,2014,9,11,2,2.000000,1830,3600,1,0,0,4,7,1230,600,1926,0,98109,47.635900,-122.351000,2020,3600
251300110,225000,2014,7,31,3,2.250000,2510,12013,2,0,0,3,8,2510,0,1988,0,98003,47.347300,-122.314000,1870,8017
3222079083,499000,2014,5,14,3,2.000000,2090,42689,1,0,0,3,7,2090,0,1959,1998,98010,47.349700,-121.944000,1890,18276
2124069115,1830000,2014,10,21,4,4.250000,4500,215186,2,0,3,3,11,2630,1870,2009,0,98029,47.559000,-122.045000,3030,25447
9558200210,290000,2015,2,17,3,1.000000,1240,9300,1,0,0,3,7,1240,0,1954,0,98148,47.436300,-122.333000,1250,9300
6793300220,739000,2015,1,5,3,2.750000,2950,6667,2,0,0,3,9,2950,0,2003,0,98029,47.557700,-122.026000,3340,6667
7784400060,545000,2015,1,20,3,2.500000,2370,9000,1,0,3,4,8,1570,800,1952,0,98146,47.492200,-122.365000,2120,9500
3754501060,910000,2014,9,18,2,2.500000,2000,5150,2,0,4,3,9,2000,0,1992,0,98034,47.705600,-122.223000,2510,6800
2490200320,545000,2015,3,20,3,1.750000,1680,6200,1,0,0,3,7,1680,0,1916,0,98136,47.533800,-122.384000,1680,5100
2491200955,530000,2014,12,29,5,2.000000,3020,6000,1,0,0,5,7,1860,1160,1925,0,98126,47.520700,-122.378000,1380,6000
2021069059,254600,2014,6,26,3,2.000000,1470,20000,1,0,0,4,7,1470,0,1968,0,98002,47.297300,-122.080000,1390,30056
8731990370,374950,2015,4,22,4,3.000000,2540,8800,1,0,1,3,9,1620,920,1977,0,98023,47.320400,-122.387000,2540,8800
3650100105,392500,2014,9,26,2,1.000000,1050,4125,1,0,0,4,7,1050,0,1909,0,98144,47.573600,-122.307000,1650,4125
3664500041,378000,2015,4,17,4,1.750000,1990,23200,1,0,0,4,7,1990,0,1976,0,98059,47.486000,-122.129000,1950,17040
7749500370,225000,2014,10,21,4,2.250000,1800,9350,1,0,0,3,8,1800,0,1969,0,98092,47.295900,-122.191000,2060,8800
6163900821,304000,2014,6,24,4,2.000000,1310,8454,1,0,0,4,7,1310,0,1953,0,98155,47.757200,-122.318000,1320,8274
7576200040,689888,2014,7,18,4,2.250000,1930,3500,1,0,0,5,8,1540,390,1916,0,98122,47.616700,-122.290000,1800,5000
9510970300,775000,2014,9,23,4,2.500000,3310,5101,2,0,0,3,9,3310,0,2005,0,98052,47.664900,-122.080000,3010,5176
7436900060,440000,2015,4,24,3,1.000000,1410,8925,1,0,0,3,7,1410,0,1958,0,98052,47.678200,-122.162000,1330,8925
3959401645,355000,2014,6,4,2,1.750000,1650,4000,1,0,0,4,7,950,700,1947,0,98108,47.562200,-122.319000,1060,4110
1853080130,924000,2014,11,5,5,2.750000,3210,8001,2,0,0,3,9,3210,0,2014,0,98074,47.593500,-122.061000,3190,6624
2787720300,410000,2015,3,19,3,1.750000,1880,8424,1,0,0,4,7,1380,500,1977,0,98059,47.511600,-122.161000,1970,8523
7299600950,279950,2015,4,8,3,2.500000,1608,4800,2,0,0,3,8,1608,0,2013,0,98092,47.258500,-122.201000,2009,4800
6649250410,317000,2015,2,4,4,2.500000,2160,8049,2,0,0,3,9,2160,0,1988,0,98001,47.333700,-122.260000,2490,8995
3383900057,500000,2014,12,3,3,3.250000,1490,902,3,0,0,3,8,1220,270,2001,0,98102,47.635700,-122.324000,1550,1092
9103000393,1225000,2014,9,10,5,4.500000,3732,4426,2,0,0,3,10,2932,800,2001,0,98112,47.618900,-122.288000,2950,4000
3760500730,1085500,2014,7,28,4,2.750000,3010,10830,2,0,3,4,9,3010,0,1980,0,98034,47.700500,-122.232000,3010,10650
1552100135,1150000,2014,6,9,3,2.500000,2850,10474,1,0,0,4,8,1730,1120,1954,0,98004,47.621800,-122.209000,2820,10474
9558020840,364950,2015,4,22,4,2.500000,2070,2992,2,0,0,3,8,2070,0,2002,0,98058,47.449600,-122.120000,1900,2957
1321740260,349900,2014,10,15,4,2.750000,2530,13474,2,0,0,4,8,2530,0,1994,0,98023,47.289000,-122.344000,2490,13140
1338801019,1198000,2014,7,1,4,3.500000,3400,3850,2,0,0,3,10,2790,610,2008,0,98112,47.625800,-122.302000,2030,4000
7503800210,295000,2015,3,26,4,2.500000,1677,7209,2,0,0,3,7,1677,0,2011,0,98023,47.295700,-122.357000,2236,7209
3845100160,339990,2014,6,20,3,2.500000,2570,4600,2,0,0,3,8,2570,0,2014,0,98092,47.258200,-122.196000,2570,5000
1788800630,96500,2014,10,29,3,1.000000,840,12091,1,0,0,3,6,840,0,1959,0,98023,47.328100,-122.343000,840,9324
8651430220,183000,2014,7,25,3,1.000000,870,5200,1,0,0,5,6,870,0,1969,0,98042,47.370200,-122.078000,870,5200
3250500103,925000,2015,4,8,3,1.750000,1610,10796,1,0,0,3,7,1070,540,1951,0,98004,47.627200,-122.208000,1940,10796
3654800040,295000,2015,4,24,3,2.500000,1570,6932,2,0,0,3,7,1570,0,1993,0,98038,47.390200,-122.049000,1570,6271
1207000025,245000,2014,8,1,3,1.000000,1370,6000,1,0,0,3,7,1370,0,1955,0,98146,47.487900,-122.339000,1370,9520
7199360100,379500,2014,11,12,3,1.000000,1110,7128,1,0,0,3,7,1110,0,1980,0,98052,47.696800,-122.124000,1510,7107
3600072,680000,2015,3,30,4,2.750000,2220,5310,1,0,0,5,7,1170,1050,1951,0,98144,47.580100,-122.294000,1540,4200
2564900470,718500,2014,7,14,4,2.750000,2840,8800,2,0,0,3,9,2840,0,2008,0,98033,47.702900,-122.171000,1840,7700
5145100180,325000,2014,9,17,3,1.000000,1150,7486,1,0,0,3,7,1150,0,1970,0,98034,47.726100,-122.219000,1510,7486
3423049209,200450,2015,3,18,3,1.000000,970,9130,1,0,0,3,6,970,0,1957,0,98188,47.436900,-122.272000,1000,8886
764000180,295000,2015,1,9,3,1.500000,1670,10800,1,0,0,4,8,1670,0,1956,0,98022,47.200400,-122.003000,1670,9169
7430200100,1222500,2014,5,14,4,3.500000,4910,9444,1,0,0,3,11,3110,1800,2007,0,98074,47.650200,-122.066000,4560,11063
8923100125,1234580,2014,6,20,5,3.250000,3240,6551,1,0,4,4,9,2500,740,1939,0,98115,47.679200,-122.273000,2740,9300
2767800065,429000,2015,1,29,2,1.000000,1010,5000,1,0,0,2,7,1010,0,1924,0,98107,47.671500,-122.365000,1410,5000
5631500213,342400,2014,5,15,3,2.250000,1180,9630,2,0,0,3,7,1180,0,1986,0,98028,47.735200,-122.232000,2660,5979
9828702519,490000,2014,5,12,2,2.500000,1230,1391,2,0,0,3,8,870,360,2004,0,98112,47.619200,-122.301000,1240,1350
1954420380,485000,2015,3,30,3,2.250000,1570,6810,1,0,0,3,8,1180,390,1988,0,98074,47.617600,-122.044000,1620,6584
2193310300,510000,2015,4,1,3,2.000000,1430,9250,1,0,0,4,8,990,440,1983,0,98052,47.695200,-122.096000,1830,8003
257000138,280000,2015,1,15,2,1.000000,850,16400,1,0,0,3,6,850,0,1923,0,98168,47.488900,-122.299000,1100,14459
1959703070,979700,2014,10,29,5,3.000000,3730,5500,1,0,0,3,7,2160,1570,1927,0,98102,47.650700,-122.320000,1890,5500
7715800390,447000,2014,11,10,3,2.250000,1520,14080,2,0,0,3,7,1520,0,1984,0,98074,47.627300,-122.059000,1530,9758
3342100685,283000,2014,6,25,3,1.000000,890,8400,1,0,0,4,6,890,0,1954,0,98056,47.516800,-122.204000,1850,5565
8732130580,280000,2015,4,30,3,1.750000,1740,8625,1,0,0,4,7,1240,500,1978,0,98023,47.305400,-122.380000,1980,8625
414100630,335000,2014,7,29,3,1.000000,1380,7470,1,0,0,5,7,1380,0,1965,0,98133,47.747900,-122.343000,1440,7473
5680001095,470000,2015,4,28,5,1.750000,2740,9600,1,0,0,4,7,1370,1370,1945,0,98144,47.573800,-122.315000,1990,4800
7504010750,649990,2014,9,24,4,2.250000,2130,11900,2,0,0,3,9,2130,0,1976,0,98074,47.640800,-122.058000,2590,11900
9542200610,800500,2015,2,19,4,2.500000,1780,11130,1,0,0,5,8,1780,0,1962,0,98005,47.593100,-122.178000,2610,11130
818500100,174500,2014,6,3,2,2.500000,1240,2689,2,0,0,3,7,1240,0,1986,0,98003,47.323600,-122.323000,1430,3609
824069113,545000,2014,9,24,3,2.250000,2290,14585,2,0,0,3,8,2290,0,1981,0,98075,47.587400,-122.074000,1660,36961
8078400010,530000,2014,11,18,4,2.250000,2240,8376,1,0,0,3,8,1740,500,1984,0,98074,47.632300,-122.029000,1890,7875
1920079039,269500,2014,8,15,2,1.000000,1140,74052,1,0,0,4,6,1140,0,1968,0,98022,47.209300,-121.962000,1730,43560
16000015,219950,2015,4,17,3,1.500000,1070,6601,1,0,0,3,6,1070,0,1985,0,98002,47.311500,-122.209000,1030,6614
7140200380,275000,2014,10,30,3,2.000000,1910,8050,1,0,0,4,7,1000,910,1980,0,98030,47.370000,-122.170000,1780,7344
2426059097,910000,2015,3,5,4,2.500000,3530,49222,2,0,0,4,9,3530,0,1986,0,98072,47.728500,-122.112000,3750,49222
3756900027,575000,2014,11,25,8,3.000000,3840,15990,1,0,0,3,7,2530,1310,1961,0,98034,47.711100,-122.211000,1380,8172
3298700156,310000,2014,6,10,3,2.500000,1780,6771,1,0,0,3,7,1230,550,1990,0,98106,47.523700,-122.353000,1780,6771
5690500095,735000,2014,8,26,3,3.250000,2960,39370,2,0,0,3,10,2960,0,1989,0,98011,47.745200,-122.202000,2960,56628
98030160,797000,2015,2,12,3,3.500000,3500,9473,2,0,0,3,10,3500,0,2008,0,98075,47.580700,-121.972000,3510,7833
6730700385,205000,2014,10,22,3,0.750000,770,7000,1,0,0,3,4,770,0,1942,0,98024,47.566100,-121.887000,950,10500
7905380380,348500,2014,12,9,4,1.750000,1870,7575,1,0,0,3,7,1480,390,1972,0,98034,47.720500,-122.218000,1670,7575
8731730710,215000,2014,7,28,3,1.000000,1180,9000,1,0,0,4,7,1180,0,1970,0,98031,47.390000,-122.166000,1290,8316
7942601435,835000,2015,3,24,6,2.000000,3560,5120,2,0,2,3,9,3560,0,1900,0,98122,47.605600,-122.311000,2130,5120
2473381070,300000,2014,11,5,3,1.750000,1210,7000,1,0,0,3,7,1210,0,1975,0,98058,47.457200,-122.169000,1670,7000
4319200505,560000,2014,6,17,5,1.000000,1710,9100,1,0,0,4,7,1320,390,1926,0,98126,47.537900,-122.378000,1880,9100
1562200380,560000,2014,9,16,4,1.750000,1740,8800,1,0,0,4,8,1740,0,1965,0,98007,47.623200,-122.142000,2180,8436
9429000170,617950,2015,3,26,4,2.500000,2410,7950,2,0,0,3,8,2410,0,1997,0,98034,47.718500,-122.226000,1920,7713
8018600655,280000,2015,3,26,4,3.000000,2460,9606,1,0,0,3,8,2460,0,2012,0,98168,47.488900,-122.317000,1730,7500
5419800510,268500,2014,11,17,4,1.750000,1420,7500,1,0,0,4,7,1080,340,1981,0,98031,47.402500,-122.176000,1500,7260
6600220550,495000,2014,6,26,3,1.750000,1440,11787,1,0,0,3,8,1440,0,1983,0,98074,47.627600,-122.033000,2190,11787
8651411420,218000,2015,3,5,3,1.500000,1140,4875,1,0,0,5,6,1140,0,1970,0,98042,47.368400,-122.080000,980,5070
2061100435,499950,2014,7,24,3,1.000000,1440,5580,1,0,0,3,7,1440,0,1908,0,98115,47.689800,-122.326000,2010,5580
1247600105,5110800,2014,10,20,5,5.250000,8010,45517,2,1,4,3,12,5990,2020,1999,0,98033,47.676700,-122.211000,3430,26788
3126049500,359000,2014,5,22,3,1.500000,1360,885,3,0,0,3,8,1360,0,2008,0,98103,47.696100,-122.349000,1360,1167
5495200040,610000,2015,1,26,5,3.250000,3490,23400,1,0,0,4,8,1890,1600,1957,0,98006,47.570100,-122.124000,2660,12400
3210400340,279900,2014,5,6,3,1.750000,1580,8151,1,0,1,4,7,1100,480,1962,0,98198,47.367200,-122.312000,1650,8151
6675500035,435000,2014,6,13,3,1.750000,1500,8173,1,0,0,3,7,1500,0,1997,0,98034,47.729300,-122.227000,1970,8173
7856400300,1505000,2015,3,22,2,2.500000,3180,9400,2,0,4,5,10,2610,570,1985,0,98006,47.561700,-122.158000,3760,9450
9578060370,530000,2015,4,8,4,3.000000,2290,5105,2,0,0,3,8,2290,0,2012,0,98028,47.772700,-122.237000,2450,5105
5101405274,389000,2014,5,29,2,1.000000,910,7000,1,0,0,3,7,910,0,1952,0,98115,47.699900,-122.305000,1260,7528
104530490,248000,2014,5,16,4,3.500000,1850,6519,2,0,0,3,7,1130,720,1986,0,98023,47.308700,-122.354000,1280,6664
5229300027,275000,2014,9,10,3,1.000000,1190,27215,1,0,0,5,7,1190,0,1943,1989,98059,47.497800,-122.115000,1450,56628
4249400270,360000,2015,4,17,3,2.500000,1480,3851,2,0,0,3,8,1480,0,1998,0,98072,47.773200,-122.163000,1650,4716
624101110,725000,2014,10,2,4,2.250000,3440,14237,2,0,0,3,9,3440,0,1982,0,98077,47.724100,-122.065000,3250,18365
1124000010,500000,2014,7,11,3,1.500000,1320,8100,1,0,0,4,7,1320,0,1951,0,98177,47.719400,-122.371000,1480,8100
930000234,525000,2015,4,21,4,2.000000,2260,7680,1,0,0,4,7,1130,1130,1947,0,98177,47.719300,-122.361000,1800,7680
2591780180,365000,2014,8,13,5,2.750000,3260,9253,2,0,0,3,8,3260,0,2004,0,98042,47.367400,-122.070000,2770,8067
2008000550,300000,2014,8,15,4,2.000000,1580,9600,1,0,0,5,7,1050,530,1965,0,98198,47.409100,-122.313000,1710,9600
